super_editor__dropcaps_520cd049_super_editor__exported_list_font_8e6db734	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__dropcaps_520cd049.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__exported_list_font_8e6db734.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__dropcaps_520cd049_super_editor__exported_list_font_8e6db734_redline.docx
super_editor__exported_list_font_8e6db734_super_editor__exporttest_68b3b898	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__exported_list_font_8e6db734.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__exporttest_68b3b898.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__exported_list_font_8e6db734_super_editor__exporttest_68b3b898_redline.docx
super_editor__exporttest_68b3b898_super_editor__features_redlines_comments_annotation_769ed131	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__exporttest_68b3b898.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__features_redlines_comments_annotation_769ed131.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__exporttest_68b3b898_super_editor__features_redlines_comments_annotation_769ed131_redline.docx
super_editor__features_redlines_comments_annotation_769ed131_super_editor__fields_test_4a8ffd8c	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__features_redlines_comments_annotation_769ed131.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__fields_test_4a8ffd8c.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__features_redlines_comments_annotation_769ed131_super_editor__fields_test_4a8ffd8c_redline.docx
super_editor__fields_test_4a8ffd8c_super_editor__fields_attrs1_83837249	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__fields_test_4a8ffd8c.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__fields_attrs1_83837249.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__fields_test_4a8ffd8c_super_editor__fields_attrs1_83837249_redline.docx
super_editor__fields_attrs1_83837249_super_editor__fields_attrs2_fonts_ebd792fb	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__fields_attrs1_83837249.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__fields_attrs2_fonts_ebd792fb.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__fields_attrs1_83837249_super_editor__fields_attrs2_fonts_ebd792fb_redline.docx
super_editor__fields_attrs2_fonts_ebd792fb_super_editor__font_formatting_runs_8be3565a	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__fields_attrs2_fonts_ebd792fb.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__font_formatting_runs_8be3565a.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__fields_attrs2_fonts_ebd792fb_super_editor__font_formatting_runs_8be3565a_redline.docx
super_editor__font_formatting_runs_8be3565a_super_editor__gdocs_comments_export_4c0bfa04	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__font_formatting_runs_8be3565a.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__gdocs_comments_export_4c0bfa04.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__font_formatting_runs_8be3565a_super_editor__gdocs_comments_export_4c0bfa04_redline.docx
super_editor__gdocs_comments_export_4c0bfa04_super_editor__gdocs_single_comment_ac5db87f	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__gdocs_comments_export_4c0bfa04.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__gdocs_single_comment_ac5db87f.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__gdocs_comments_export_4c0bfa04_super_editor__gdocs_single_comment_ac5db87f_redline.docx
super_editor__gdocs_single_comment_ac5db87f_super_editor__gdocs_tracked_changes_3c1de315	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__gdocs_single_comment_ac5db87f.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__gdocs_tracked_changes_3c1de315.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__gdocs_single_comment_ac5db87f_super_editor__gdocs_tracked_changes_3c1de315_redline.docx
super_editor__gdocs_tracked_changes_3c1de315_super_editor__h_f_normal_odd_even_firstpg_9b210d9a	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__gdocs_tracked_changes_3c1de315.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__h_f_normal_odd_even_firstpg_9b210d9a.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__gdocs_tracked_changes_3c1de315_super_editor__h_f_normal_odd_even_firstpg_9b210d9a_redline.docx
super_editor__h_f_normal_odd_even_firstpg_9b210d9a_super_editor__h_f_normal_odd_even_unchecked_first_p_817ad6e9	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__h_f_normal_odd_even_firstpg_9b210d9a.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__h_f_normal_odd_even_unchecked_first_p_817ad6e9.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__h_f_normal_odd_even_firstpg_9b210d9a_super_editor__h_f_normal_odd_even_unchecked_first_p_817ad6e9_redline.docx
super_editor__h_f_normal_odd_even_unchecked_first_p_817ad6e9_super_editor__h_f_normal_odd_even_b572e46d	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__h_f_normal_odd_even_unchecked_first_p_817ad6e9.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__h_f_normal_odd_even_b572e46d.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__h_f_normal_odd_even_unchecked_first_p_817ad6e9_super_editor__h_f_normal_odd_even_b572e46d_redline.docx
super_editor__h_f_normal_odd_even_b572e46d_super_editor__h_f_normal_5d2a8d96	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__h_f_normal_odd_even_b572e46d.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__h_f_normal_5d2a8d96.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__h_f_normal_odd_even_b572e46d_super_editor__h_f_normal_5d2a8d96_redline.docx
super_editor__h_f_normal_5d2a8d96_super_editor__header_alternating_odd_even_11e01996	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__h_f_normal_5d2a8d96.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__header_alternating_odd_even_11e01996.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__h_f_normal_5d2a8d96_super_editor__header_alternating_odd_even_11e01996_redline.docx
super_editor__header_alternating_odd_even_11e01996_super_editor__heading_font_46041620	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__header_alternating_odd_even_11e01996.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__heading_font_46041620.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__header_alternating_odd_even_11e01996_super_editor__heading_font_46041620_redline.docx
super_editor__heading_font_46041620_super_editor__hummingbird_c5e5ac81	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__heading_font_46041620.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__hummingbird_c5e5ac81.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__heading_font_46041620_super_editor__hummingbird_c5e5ac81_redline.docx
super_editor__hummingbird_c5e5ac81_super_editor__hyperlink_multiple_runs_0138c312	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__hummingbird_c5e5ac81.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__hyperlink_multiple_runs_0138c312.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__hummingbird_c5e5ac81_super_editor__hyperlink_multiple_runs_0138c312_redline.docx
super_editor__hyperlink_multiple_runs_0138c312_super_editor__hyperlink_node_52b7695b	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__hyperlink_multiple_runs_0138c312.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__hyperlink_node_52b7695b.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__hyperlink_multiple_runs_0138c312_super_editor__hyperlink_node_52b7695b_redline.docx
super_editor__hyperlink_node_52b7695b_super_editor__hyperlink_node_internal_1c0232f9	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__hyperlink_node_52b7695b.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__hyperlink_node_internal_1c0232f9.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__hyperlink_node_52b7695b_super_editor__hyperlink_node_internal_1c0232f9_redline.docx
super_editor__hyperlink_node_internal_1c0232f9_super_editor__image_inline_and_block_ad6109b3	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__hyperlink_node_internal_1c0232f9.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__image_inline_and_block_ad6109b3.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__hyperlink_node_internal_1c0232f9_super_editor__image_inline_and_block_ad6109b3_redline.docx
super_editor__image_inline_and_block_ad6109b3_super_editor__image_out_of_folder_19763c1d	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__image_inline_and_block_ad6109b3.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__image_out_of_folder_19763c1d.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__image_inline_and_block_ad6109b3_super_editor__image_out_of_folder_19763c1d_redline.docx
super_editor__image_out_of_folder_19763c1d_super_editor__image_doc_c7d007ac	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__image_out_of_folder_19763c1d.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__image_doc_c7d007ac.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__image_out_of_folder_19763c1d_super_editor__image_doc_c7d007ac_redline.docx
super_editor__image_doc_c7d007ac_super_editor__image_p_spacing_9b211fd7	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__image_doc_c7d007ac.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__image_p_spacing_9b211fd7.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__image_doc_c7d007ac_super_editor__image_p_spacing_9b211fd7_redline.docx
super_editor__image_p_spacing_9b211fd7_super_editor__instrtext_angled_brackets_bug_ed56f1fe	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__image_p_spacing_9b211fd7.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__instrtext_angled_brackets_bug_ed56f1fe.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__image_p_spacing_9b211fd7_super_editor__instrtext_angled_brackets_bug_ed56f1fe_redline.docx
super_editor__instrtext_angled_brackets_bug_ed56f1fe_super_editor__invalid_list_def_fallback_d7f55451	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__instrtext_angled_brackets_bug_ed56f1fe.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__invalid_list_def_fallback_d7f55451.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__instrtext_angled_brackets_bug_ed56f1fe_super_editor__invalid_list_def_fallback_d7f55451_redline.docx
super_editor__invalid_list_def_fallback_d7f55451_super_editor__line_break_627a7159	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__invalid_list_def_fallback_d7f55451.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__line_break_627a7159.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__invalid_list_def_fallback_d7f55451_super_editor__line_break_627a7159_redline.docx
super_editor__line_break_627a7159_super_editor__line_space_table_9b1ee54b	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__line_break_627a7159.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__line_space_table_9b1ee54b.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__line_break_627a7159_super_editor__line_space_table_9b1ee54b_redline.docx
super_editor__line_space_table_9b1ee54b_super_editor__list_def_mix_d7cec092	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__line_space_table_9b1ee54b.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__list_def_mix_d7cec092.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__line_space_table_9b1ee54b_super_editor__list_def_mix_d7cec092_redline.docx
super_editor__list_def_mix_d7cec092_super_editor__list_numbering_reimport_d788d573	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__list_def_mix_d7cec092.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__list_numbering_reimport_d788d573.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__list_def_mix_d7cec092_super_editor__list_numbering_reimport_d788d573_redline.docx
super_editor__list_numbering_reimport_d788d573_super_editor__list_spacer1_06383c66	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__list_numbering_reimport_d788d573.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__list_spacer1_06383c66.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__list_numbering_reimport_d788d573_super_editor__list_spacer1_06383c66_redline.docx
super_editor__list_spacer1_06383c66_super_editor__list_with_break_exported_broken_45f7bd19	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__list_spacer1_06383c66.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__list_with_break_exported_broken_45f7bd19.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__list_spacer1_06383c66_super_editor__list_with_break_exported_broken_45f7bd19_redline.docx
super_editor__list_with_break_exported_broken_45f7bd19_super_editor__list_with_break_from_word_5cc0d638	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__list_with_break_exported_broken_45f7bd19.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__list_with_break_from_word_5cc0d638.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__list_with_break_exported_broken_45f7bd19_super_editor__list_with_break_from_word_5cc0d638_redline.docx
super_editor__list_with_break_from_word_5cc0d638_super_editor__list_with_table_break_ff0c4c1f	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__list_with_break_from_word_5cc0d638.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__list_with_table_break_ff0c4c1f.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__list_with_break_from_word_5cc0d638_super_editor__list_with_table_break_ff0c4c1f_redline.docx
super_editor__list_with_table_break_ff0c4c1f_super_editor__listWithSpacerNodes_cf53e890	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__list_with_table_break_ff0c4c1f.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__listWithSpacerNodes_cf53e890.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__list_with_table_break_ff0c4c1f_super_editor__listWithSpacerNodes_cf53e890_redline.docx
super_editor__listWithSpacerNodes_cf53e890_super_editor__list_with_indents_efc7d4f5	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__listWithSpacerNodes_cf53e890.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__list_with_indents_efc7d4f5.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__listWithSpacerNodes_cf53e890_super_editor__list_with_indents_efc7d4f5_redline.docx
super_editor__list_with_indents_efc7d4f5_super_editor__lists_sub_paragraph_31ff3fed	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__list_with_indents_efc7d4f5.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__lists_sub_paragraph_31ff3fed.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__list_with_indents_efc7d4f5_super_editor__lists_sub_paragraph_31ff3fed_redline.docx
super_editor__lists_sub_paragraph_31ff3fed_super_editor__longer_header_sign_area_7c80b525	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__lists_sub_paragraph_31ff3fed.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__longer_header_sign_area_7c80b525.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__lists_sub_paragraph_31ff3fed_super_editor__longer_header_sign_area_7c80b525_redline.docx
super_editor__longer_header_sign_area_7c80b525_super_editor__missing_sectpr_967a402d	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__longer_header_sign_area_7c80b525.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__missing_sectpr_967a402d.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__longer_header_sign_area_7c80b525_super_editor__missing_sectpr_967a402d_redline.docx
super_editor__missing_sectpr_967a402d_super_editor__missing_separator_41c823b9	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__missing_sectpr_967a402d.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__missing_separator_41c823b9.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__missing_sectpr_967a402d_super_editor__missing_separator_41c823b9_redline.docx
super_editor__missing_separator_41c823b9_super_editor__msword_tracked_changes_4794adc4	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__missing_separator_41c823b9.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__msword_tracked_changes_4794adc4.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__missing_separator_41c823b9_super_editor__msword_tracked_changes_4794adc4_redline.docx
super_editor__msword_tracked_changes_4794adc4_super_editor__multi_section_doc_080d2655	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__msword_tracked_changes_4794adc4.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__multi_section_doc_080d2655.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__msword_tracked_changes_4794adc4_super_editor__multi_section_doc_080d2655_redline.docx
super_editor__multi_section_doc_080d2655_super_editor__multiple_nodes_in_list_79d915a2	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__multi_section_doc_080d2655.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__multiple_nodes_in_list_79d915a2.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__multi_section_doc_080d2655_super_editor__multiple_nodes_in_list_79d915a2_redline.docx
super_editor__multiple_nodes_in_list_79d915a2_super_editor__nested_comments_gdocs_0c8668e1	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__multiple_nodes_in_list_79d915a2.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__nested_comments_gdocs_0c8668e1.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__multiple_nodes_in_list_79d915a2_super_editor__nested_comments_gdocs_0c8668e1_redline.docx
super_editor__nested_comments_gdocs_0c8668e1_super_editor__nested_comments_84f214bb	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__nested_comments_gdocs_0c8668e1.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__nested_comments_84f214bb.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__nested_comments_gdocs_0c8668e1_super_editor__nested_comments_84f214bb_redline.docx
super_editor__nested_comments_84f214bb_super_editor__numwords_393421eb	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__nested_comments_84f214bb.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__numwords_393421eb.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__nested_comments_84f214bb_super_editor__numwords_393421eb_redline.docx
super_editor__numwords_393421eb_super_editor__ooxml_bold_rstyle_linked_combos_demo_90819822	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__numwords_393421eb.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__ooxml_bold_rstyle_linked_combos_demo_90819822.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__numwords_393421eb_super_editor__ooxml_bold_rstyle_linked_combos_demo_90819822_redline.docx
super_editor__ooxml_bold_rstyle_linked_combos_demo_90819822_super_editor__ooxml_bold_vals_demo_9e688d8f	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__ooxml_bold_rstyle_linked_combos_demo_90819822.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__ooxml_bold_vals_demo_9e688d8f.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__ooxml_bold_rstyle_linked_combos_demo_90819822_super_editor__ooxml_bold_vals_demo_9e688d8f_redline.docx
super_editor__ooxml_bold_vals_demo_9e688d8f_super_editor__ooxml_color_rstyle_linked_combos_demo_23e43bed	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__ooxml_bold_vals_demo_9e688d8f.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__ooxml_color_rstyle_linked_combos_demo_23e43bed.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__ooxml_bold_vals_demo_9e688d8f_super_editor__ooxml_color_rstyle_linked_combos_demo_23e43bed_redline.docx
super_editor__ooxml_color_rstyle_linked_combos_demo_23e43bed_super_editor__ooxml_highlight_rstyle_linked_combos__eb448e21	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__ooxml_color_rstyle_linked_combos_demo_23e43bed.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_source/super_editor__ooxml_highlight_rstyle_linked_combos__eb448e21.docx	/Users/arthrod/temp/T/neurotic_docx_bench/corpus/word_redlines_superdoc/docx_redlines_word/super_editor__ooxml_color_rstyle_linked_combos_demo_23e43bed_super_editor__ooxml_highlight_rstyle_linked_combos__eb448e21_redline.docx
